company_id,company_name,role,tagline,category,topic,pattern,difficulty,question_count,fit_strong,fit_borderline
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,⁠ access modifiers,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,⁠given two pseudo codes on interfaces and asked me to fill the gaps and output as they required.,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,questions on string constant pool and string,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,Implement a interface,hard,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,again two pseudo codes on SCP.,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,Spring,Basic questions on spring boot.,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,Explain projects in waterfall model.,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Situational,Behavioral,How do you handle people in your team.,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,Topic: What is being Successful/Define Success,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,"Questions: Reverse a string , Remove duplicates(in string/list)",medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,NOTE: shortlisted on 1st & 2nd rounds(which might not happen for others),medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,> Self intro,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,HTML/CSS,"(how to give background color, fav icon, difference b/w Html tags & attritubes)-->HTML",medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,Python,"(variables, Types of variables, how can take the i/p by user,scope of variables)-->python",medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,Java,"(method overloading, method overriding)-->java",medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,some times we need to execute or we have to write on Notepad,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,>even odd,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,>reverse a string,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,>GDC of two numbers,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,>Leap year,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,>largest to 3 numbers,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,>Checking the given Username & password is valid or not,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,(,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,"if username=""input_by_user"" and password=""input_by_user"" :",medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,print('true'),medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,"print(""false"")",medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,),medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Situational,Behavioral,> Questions on project,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,HR,Introduction,>Questions on Resume,easy,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,"They were very free with me ,(just are just like OUR FRIEND)",medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,NOTE: Be Confident while answering Questions (its imp),medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,>Self intro,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Situational,Behavioral,>Challenges that are faced while doing the project,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,>175 questions,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,>45 min,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,About Company(products etc..),medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Situational,Behavioral,Major Challenge that you faced while doing the Project.,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,Technical,General,Whoes that one Ideal person in your life? And why?,medium,10,7,5.5
pragma-edge,Pragma Edge,Campus / Placement,92 real questions from past Pragma Edge interviews,HR,Introduction,Why should we hire you ?,easy,10,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,First round: basic coding,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,HR,Introduction,"Second round: execution of above code, questions based on the resume, project explanations,",medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,HR,Introduction,"Third round(pm round): Questions based on the projects in the resume, their explanations, self introduction, any issues in projects and how did you handle them, strengths and weakness, details about their company, how did you get to know about their company, why did you choose that company.",medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,In first round I got to check whether the vowels are present in a string or not. Remaining rounds all questions are same,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,12th wonder,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,(1) Self Intro,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,(2) Code Architecture,hard,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,(3) Routing and Functioning,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,(4) What is the difference between Or and In,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,(5) What are Joins?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,(6) What is the Difference between Left Join and Right Join?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,"(7) Same basics about Servers, Linux",medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,HR,Introduction,(8) Are you willing to Relocate?,easy,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Situational,Behavioral,"In Hr round Introduce yourself, Tell me about pragmaegde, Explain about your project, are you ok with rotational shifts, Are you ok with 2.5 year bond, What are your hobbies.",medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Situational,Behavioral,mainly focused on project,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,"I have completed hr round,hr is Priyanka.",medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Situational,Behavioral,project related questions,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,how do you upgrade,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,HR,Introduction,Where do you see yourself in the next 5 years,easy,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Situational,Behavioral,Challenges faced in a team work,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,I have completed my hr round.The questions asked are:,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,self introduction,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Situational,Behavioral,challenges you had faced during project,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,HR,Introduction,strengths and weakness,easy,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,About Family,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,About their Company,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,About Internships,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,HR,Introduction,After how many days you are Free to join the company',easy,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,HR,Introduction,where do you see yourself after 5 years?,easy,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Self intro,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Motivation behind learning development,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,If you need to work on an another position for the company help for temporary will you accept it,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,About pragma,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Where do you wanna see yourself in future,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,HR,Introduction,relocate to hyd,easy,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,HR,Introduction,Tell me about yourself,easy,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Situational,Behavioral,About projects and questions on project,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,About pargmaEdge,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,How do you stay updated with recent trends,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Who's your motivation,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Why you interested in this field,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Do you know anything about this role (programmer analyst),medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,They give me some situational questions,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,About CTC,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,About Rotational shifts,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Interview Questions Asked by Pragmaedge Hr,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Tell me about your projects,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Tell me about your internships,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,What was your role in the internship?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,How did you handle that role?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Communication,Clarity,"If you find out that your team project has issues but the deadline is today itself, and your team lead/project manager is not available, what would you do?",medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,One of your teammates is not doing the work but is taking credit for others’ efforts. You identified it – what would be your next step?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Situational,Behavioral,How would you handle different teams in a single project and ensure smooth collaboration among them?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,HR,Introduction,Are you willing to relocate?,easy,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Are you comfortable with rotational shifts?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Are you okay with signing a bond?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,What do you know about the role we are offering?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,On which day did you come for the walk-in?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,What was your experience in our company’s interview process?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,What is your current presence in this area (purpose of staying here)?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,Python,How did you manage your Python Full Stack training along with other commitments?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,What challenges did you face in your projects?,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,"Do you prefer teamwork or individual work, and why?",medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,Java,"SOPEONOWback(python,django)Front (html,css,java script)",medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Psuedo Class and Psuedo elements,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,Java,"SOPEONOW back(python,django)Front (html,css,java scrit)",medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,What is the difference between pseudo-elements and pseudo-classes,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,How do you check it is a integer,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,3What is the difference between.attr and . prop,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Difference between.empty .remove and .dispatch,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,What is json.parse,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,APIs,How do you capitalise the first letter,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,Java,"SOPEONOW back(python,django)Front (html,css,java script)",medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,json.parse vs json.stringfy,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,how to get sum of arr elements,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,custom attributes,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,keyup and keydown events,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,setTimeout and setInterval,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,charAt fuction,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,What is the difference between pseudo elements and pseudo classes,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,setTimeout and setInterval and syntax,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,How get sum of arr elements,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,Difference between json.parse and json.stringify,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,HTML/CSS,How do you define html attributes,medium,9,7,5.5
pragmaedge,Pragmaedge,Campus / Placement,85 real questions from past Pragmaedge interviews,Technical,General,How to get sum arr elements,medium,9,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,Technical,General,2nd one string comparison,medium,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,Technical,General,Max sum of continuous sub array,medium,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,Technical,General,string comparison,medium,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,Technical,General,character frequency count in a string,medium,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,Technical,General,First they asked to do a big problem 10-11;30,medium,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,Technical,General,12:30 two small problems,medium,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,Technical,General,After this we went for lunch,medium,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,HR,Introduction,They mainly asked questions based on resume like self-intro,easy,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,Technical,General,Explain about projects,medium,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,Technical,React,"UseState ,UseEffect in react",medium,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,Technical,Java,runtime vs compile time polymorphism in java,medium,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,Technical,General,And last he asked about explain your code,medium,8,7,5.5
prolifics,Prolifics,Campus / Placement,13 real questions from past Prolifics interviews,HR,SQL,"It's a more of a pen and paper coding round. Patterns, recursion, sql queries(joins and subquery), palindrome and then questions regarding projects, weaknesses, strengths",medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,The goal of this program is to:,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Manage tasks stored in a text file (todo.txt),medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Parse each task into structured components,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Save updated tasks back to the file,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Each task is modeled as an object with:,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,completed → whether task is done (x),medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,"priority → (A, B, C, etc.)",medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,description → main task text,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,projects → tags starting with +,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,contexts → tags starting with @,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,The _str_ method converts the object back into the correct text format for saving.,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Reads each line from the file,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,is_valid_date() ensures proper date format,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,is_priority() ensures correct priority syntax (A),medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Parses each line into Task objects,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Collects errors for invalid lines,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Adds a new task dynamically,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,By date (created or due),medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Saves updated tasks into the file,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Tasks are sorted by priority,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,search_tasks() → find tasks by tags,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,sort_tasks() → flexible sorting,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,update_task() → modify description or priority,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Write updated tasks back to file,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Problem 1: mirror ends in an array,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,"Given an array of integers, find the longest prefix that matches the corresponding suffix in reverse order",medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,"ex: i/p: [1,2,3,4,2,1]",medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,"o/p: [1,2]",medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,Problem 2: Number of peaks in an array,medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,"A peak in an array is an element that is great than both its neighbors. Given an array of integers, count the number of peaks. Assume the first and last elements cannot be peaks.",medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,"ex: i/p: [1,3,2,4,1,5,1]",medium,8,7,5.5
prolifics-ba,Prolifics(BA),Campus / Placement,32 real questions from past Prolifics(BA) interviews,Technical,General,o/p: 3,medium,8,7,5.5
pronix-inc,Pronix Inc,Campus / Placement,6 real questions from past Pronix Inc interviews,Technical,ML/AI,Basic questions regarding to machine learning (algorithms we have used in our projects),medium,8,7,5.5
pronix-inc,Pronix Inc,Campus / Placement,6 real questions from past Pronix Inc interviews,Technical,General,"also some basic questions regarding llms, rag models, and gen ai",medium,8,7,5.5
pronix-inc,Pronix Inc,Campus / Placement,6 real questions from past Pronix Inc interviews,Technical,General,and all the other questions will be on the assignment,medium,8,7,5.5
pronix-inc,Pronix Inc,Campus / Placement,6 real questions from past Pronix Inc interviews,Technical,Python,python:diff between list and tuple,medium,8,7,5.5
pronix-inc,Pronix Inc,Campus / Placement,6 real questions from past Pronix Inc interviews,Technical,Java,"java: class and object , access specifiers, inheritance",medium,8,7,5.5
pronix-inc,Pronix Inc,Campus / Placement,6 real questions from past Pronix Inc interviews,Technical,APIs,js: rest api and json format,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,APIs,"Kapinews (emps, Bust samme, last name, salary, ge",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"Departments (department, id, department, same)",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,Witte a query to display the departinent name and the total salary of employees,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,working in sach department. Only show departments with total salary amater than,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,Wyme a query to find the 2nd highest salary in sach department ng RAPO,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Aptitude,Logic,Fund all employees whose salary is above the average salary of their department,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"Write a query to display employer names is the format: LastName, FirstName",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"(UPPERCASE) faample SMITH, JOHN",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,Write a query to categorize employees hasnd on salary,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"""HIGH ifxalary 100000",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,MEDIUM if salary between 50000 and 100000,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,SQL,Write a PL/SQL block that takes an employee ID as Input and displays whether the,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Aptitude,Logic,"employee carns above, below, or equal to the average salary of their department",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,Write a query to fetch the highest-paid employee's) in each departinent,medium,8,7,5.5
